"trail_info_id","trail_system","trail_subsystem","trail_subsystem_id","trail_name","trail_color","trail_surface","trail_type","trail_difficulty","regional_trail_name","trail_desc","alt_name","cambr_name","on_street","crossing_type","length_mi","off_fpdcc","web_trail","length_ft","segment_type","direction","width","hiking","biking","cross_country","equestrian","dog_leash","no_dogs","geom"
643,salt creek,Arie Crown Trails,1,,yellow,unknown,unpaved,,,,,,no,none,0.443,no,yes,2341.62,loop,,0.0,1,1,1,0,1,0,"LINESTRING (-87.87719456902023 41.76123973610045, -87.87759799376153 41.76116094854441, -87.87846405638571 41.76122520208496, -87.87885690093154 41.76119634695993, -87.87968191901636 41.76132125253758, -87.88016796711447 41.7615157795434, -87.8805040895594 41.76185163170584, -87.88097269066684 41.762603631345584, -87.88094261998503 41.763029277898134, -87.88102086626053 41.76345534882552, -87.88098716612643 41.76439797572864, -87.88084956114736 41.76471168772521, -87.88024055227717 41.765300739533096)"
644,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.013,no,yes,67.59,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.20027874389724 42.09625146025088, -88.20035872771419 42.09607581754873)"
645,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.067,no,yes,355.90,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.22930126336915 42.10654104240596, -88.22960329508547 42.106268881847015, -88.22973243139545 42.10604833810358, -88.23001678553189 42.105863074363164, -88.23007833599665 42.10577235853456)"
646,north branch,North Branch Trail System,19,,red,asphault,paved,easy,Grand Illinois Trail,,,,no,none,0.010,no,yes,51.13,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.7763630579918 42.048604148926735, -87.77649228721879 42.04850211885442)"
647,palos,Palos Trail System,22,,orange,soil,single track,intermediate,,single track,,Psycho Path,no,none,0.230,no,yes,1214.88,,,0.0,1,1,1,1,1,0,"LINESTRING (-87.92792139843453 41.70221364032885, -87.927943681332 41.70210752101618, -87.92799267738755 41.701954696836246, -87.92813340866087 41.70172749757412, -87.9281695169076 41.70158458901191, -87.92809223754367 41.70146102396666, -87.92804478130724 41.70130689323999, -87.92806031541541 41.701190027721715, -87.92810040126678 41.70102142924027, -87.92812834760922 41.70096933092268, -87.92811059533994 41.70092787082032, -87.92807023678277 41.700853033001934, -87.92800459355453 41.700788905342655, -87.92791143366188 41.70070848154984, -87.9277535765895 41.70050903651512, -87.92770325790846 41.70039501576481, -87.92767591381391 41.70035127187103, -87.9276019915025 41.7002741633102, -87.92752728279977 41.70021260543151, -87.9274418552556 41.70017348725118, -87.92729974851159 41.70011370764457, -87.92712484309214 41.70004784346935, -87.92699840582452 41.70000824884111, -87.92690239624642 41.69999935984996, -87.92680623083102 41.70001521874116, -87.92665575185855 41.700074982715684, -87.92649310583819 41.700159901905984, -87.92644010916338 41.70018536273727, -87.92638177127479 41.700200905225195, -87.92614556221346 41.70024011613482)"
648,palos,Palos Trail System,22,,brown,unknown,unpaved,,,,,,no,none,0.168,no,yes,887.56,,east,0.0,1,1,1,1,1,0,"LINESTRING (-87.85100853099024 41.740928696425286, -87.85075565590294 41.740813269046235, -87.85065211466949 41.74080153453931, -87.85046970736263 41.740811391695665, -87.85020741494658 41.74076994436189, -87.85006035758057 41.74073940965172, -87.8497174487991 41.740470265121765, -87.84961473694106 41.740435619398596, -87.84945294337001 41.7405602175767, -87.8492464546899 41.74066239260427, -87.84903544883323 41.74070154782189, -87.84809466592716 41.74072739783895)"
649,northwest,Busse Forest Trails,4,,tan,unknown,paved,,,,,,no,none,0.027,no,yes,142.51,spur,north,0.0,1,1,1,0,1,0,"LINESTRING (-88.02945978598015 42.04274068694174, -88.02893515869401 42.04274155730814)"
650,sag valley,Orland Grassland Trails,,,red,asphault,paved,easy,,,Orland Grassland Loop,,no,none,0.619,no,yes,3267.68,loop,,0.0,1,1,1,0,1,0,"LINESTRING (-87.85203281450345 41.5722371627013, -87.85207472411231 41.57180411053069, -87.85206878682258 41.57165615429863, -87.85211539806072 41.57153747595189, -87.85219903986115 41.57145778074698, -87.85228903486562 41.571366496450764, -87.85243364839995 41.571314268738746, -87.85260620663671 41.57128857400284, -87.85280672933213 41.57128677056829, -87.853158841308 41.57124069219506, -87.85342658919323 41.57118633575848, -87.85366988936835 41.57110810202247, -87.85389913815116 41.571027167548635, -87.85407568122693 41.570938088046006, -87.85418195038834 41.57083814891557, -87.85426015673153 41.57072752623391, -87.85429990379166 41.57058504368517, -87.85430441659581 41.57045033923066, -87.85428807779486 41.57028120667752, -87.8542694900573 41.56994035862251, -87.8542824429791 41.569615491754895, -87.8543198620882 41.569311859860186, -87.85426542392106 41.56903930467499, -87.85414563492499 41.5688586175586, -87.85403620530104 41.56876123247773, -87.85382174404883 41.56864937533676, -87.85346712433636 41.568505329704855, -87.85318906328554 41.56840098833594, -87.85308632847156 41.56836498487016, -87.85288617637605 41.56826438834292, -87.8527364500186 41.56815956458346, -87.85264104382071 41.56805413634477, -87.8525409411218 41.5678805849272, -87.85243732049325 41.567641391656636, -87.852382288455 41.56745119863548, -87.85233997910962 41.567059045978695, -87.85233924066257 41.56688410549915, -87.85230528860829 41.56680446421565, -87.8523657693291 41.5667122600261, -87.85245796903713 41.56665454913564, -87.85267742063077 41.566464236017616, -87.85278039199751 41.56629661541544, -87.85289484468433 41.56604085515892, -87.85310952170039 41.565550407921165, -87.85317003920996 41.56545292017004, -87.85325154287527 41.565371369817576, -87.85336849275755 41.56525298448363)"
651,sag valley,Orland Grassland Trails,,,red,asphault,paved,easy,,,,,no,road,0.004,no,yes,23.34,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.85434647386678 41.58645683599183, -87.85426192177579 41.58644828865266)"
652,thorn creek,Thorn Creek Trail System,33,,red,asphault,paved,easy,,,Thorn Creek Connection,,no,none,0.127,no,yes,667.94,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.60186939669002 41.55839696904612, -87.60181069301304 41.558452847461645, -87.60169408016215 41.55850871899807, -87.60161289114912 41.55855302326117, -87.60155562205054 41.55859905557579, -87.60150953366951 41.55865793071851, -87.60148043833561 41.558712401875226, -87.60144753012628 41.55876140383899, -87.60140681657397 41.55880361049949, -87.60135346514248 41.558832240070736, -87.6012704528028 41.55886075921033, -87.6012095489315 41.55887023978494, -87.60112675226324 41.55887494600928, -87.60105139313362 41.55886244882349, -87.60087307548123 41.55881540985568, -87.60081519200216 41.558795457129484, -87.60076280173351 41.558768257126715, -87.60055158645916 41.55861299406017, -87.6004755659868 41.55856972791109, -87.60038722582006 41.558542713689825, -87.60004568822015 41.55849328588645, -87.59998463052425 41.55847968017566, -87.59990122868078 41.55844492221289, -87.59988416442226 41.558433572945745)"
653,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.018,no,yes,97.11,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.21616401851212 42.13300213982406, -88.21648395359264 42.13312172863192)"
654,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.037,no,yes,196.17,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.21914062707621 42.12395110620494, -88.21878447862125 42.123877199369666, -88.21870702970351 42.1236205057356)"
655,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.030,no,yes,160.96,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.21108340401108 42.13145513082683, -88.21123508014966 42.13149900353454, -88.21140454165642 42.13164421522549, -88.21153465248781 42.13172826018118)"
656,indian boundary,Des Plaines River Trail System,11,,yellow,unknown,unpaved,,Des Plaines River Trail,,,,no,none,0.045,no,yes,239.99,,,0.0,1,1,1,1,1,0,"LINESTRING (-87.83530697001457 41.92055908343143, -87.83519279929598 41.92055561886399, -87.83508536967194 41.920526685623265, -87.83502975746083 41.920482353388316, -87.83501009042963 41.920415956269586, -87.83510366989657 41.92025441299366, -87.83511805358927 41.920142537070305, -87.83507296446362 41.92008026496476)"
657,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.113,no,yes,596.22,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.20922215079224 42.13237060430552, -88.20933595474273 42.13194431921031, -88.20955805845851 42.13169719291654, -88.21003564692498 42.13158618644549, -88.21009258263747 42.13141468163485, -88.21017989542919 42.13136645305189, -88.21054253799579 42.131318520078636)"
658,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.072,no,yes,381.91,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.20851839045986 42.13214764034855, -88.20843316402814 42.13184391970243, -88.20846610804512 42.1316752764297, -88.20881970387369 42.13117269168316)"
659,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.160,no,yes,842.24,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.20090504072141 42.135133029046074, -88.20075910450126 42.13544070461966, -88.20076026077773 42.13742564959336)"
660,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.223,no,yes,1177.65,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.20566935488337 42.14189019540516, -88.20562067878616 42.141293150215915, -88.20544305092612 42.140586474895265, -88.20493572204258 42.13947917862487, -88.2046949733057 42.13918951531198, -88.20422648759865 42.13898537867151)"
661,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.013,no,yes,70.07,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.21869970224446 42.13148032331888, -88.21845358353087 42.131538741861554)"
662,poplar creek,Poplar Creek Trail System,26,,orange,unknown,unpaved,,,,,,no,road,0.019,no,yes,100.33,,east,0.0,1,1,1,1,1,0,"LINESTRING (-88.1937968149396 42.04540520212384, -88.19416519262839 42.04538484364673)"
663,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.033,no,yes,174.56,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.20232289476876 42.09993281484088, -88.20277237486837 42.09982978379139, -88.20283558634145 42.09979328907775, -88.20288134658945 42.09973302996395)"
664,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.020,no,yes,104.89,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.20288134658945 42.09973302996395, -88.2028816839388 42.09962192343478, -88.20300994151529 42.09947323821796)"
665,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.066,no,yes,345.93,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.20430667040443 42.09883843486835, -88.20442569270942 42.09891259961276, -88.20462917515538 42.09895026136943, -88.20481292755584 42.09892910103407, -88.20515380379243 42.09879623570913, -88.20548691026626 42.09884360778587)"
666,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.030,no,yes,155.84,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.2139458259395 42.138763460867686, -88.21395777907999 42.13919102008149)"
667,des plaines,Des Plaines River Trail System,11,,black,unknown,paved,,,,,,no,bridge,0.030,no,yes,160.10,spur,north,0.0,1,1,1,0,1,0,"LINESTRING (-87.90894244289738 42.14834244489598, -87.90847120801128 42.14860710135468)"
668,tinley creek,Oak Forest Heritage Preserve Trails,20,,yellow,unknown,unpaved,,,,,,no,none,0.012,no,yes,64.95,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.72543996895999 41.60127855388946, -87.72562944448626 41.601385981716646)"
669,thorn creek,Thorn Creek Trail System,33,,black,asphault,paved,easy,,,Sauk Trail Lake Loop,,no,bridge,0.014,no,yes,76.21,loop,,0.0,1,1,1,0,1,0,"LINESTRING (-87.6649876282811 41.48007264254798, -87.66490506556998 41.479872921117185)"
670,thorn creek,Thorn Creek Trail System,33,,red,asphault,paved,easy,,,,,no,underpass,0.006,no,yes,32.03,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.64482165498114 41.50608052740135, -87.64480499527797 41.50616754147599)"
671,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.041,no,yes,218.71,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.21392372922676 42.13780381370306, -88.21363738183904 42.13778292591635, -88.21335703299664 42.137716909340355, -88.21313592616468 42.137746345168615)"
672,palos,Palos Trail System,22,,brown,unknown,unpaved,,,,Wolf Road Loop,Old Argonne Road,no,none,0.095,no,yes,503.98,,west,0.0,1,1,1,1,1,0,"LINESTRING (-87.91513919942915 41.70336744255438, -87.91479023609313 41.7038711310596, -87.91424853425407 41.70430685262492, -87.91415153487738 41.704446515841056, -87.91413887382868 41.70450836184115)"
673,skokie,North Branch Trail System,19,,red,asphault,paved,easy,,,,,no,road,0.004,no,yes,21.17,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.77182686767834 42.067572421863936, -87.77186856235338 42.067523344496614)"
675,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.035,no,yes,183.31,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.21891563953001 42.13606368754621, -88.21852254056333 42.13604818563364, -88.21826282265577 42.136130323143824)"
677,tinley creek,Tinley Creek Trail System,34,,tan,unknown,paved,,,,,,no,none,0.016,no,yes,85.70,spur,,0.0,1,1,1,0,1,0,"LINESTRING (-87.8030110945471 41.65111228592096, -87.80287244669792 41.651053580314475, -87.80272570625468 41.651017635360056)"
678,sag valley,Sag Valley Trail System,29,,yellow,unknown,unpaved,,,,,,no,underpass,0.012,no,yes,64.15,loop,,0.0,1,1,1,1,1,0,"LINESTRING (-87.85655119780178 41.67910161782216, -87.85678125284332 41.67906637311256)"
679,poplar creek,Spring Lake Trails,32,,black,grass,unpaved,easy,,new spring creek,,,no,none,0.127,no,yes,669.51,,,0.0,,,,,,,"LINESTRING (-88.22365033594912 42.13916159426138, -88.22118181598904 42.139159804148335)"
680,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.059,no,yes,311.72,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.21169012769279 42.13793274170675, -88.21142851646938 42.13786018748725, -88.21100243867181 42.13783545453585, -88.21056710527995 42.13789555964194)"
681,skokie,North Branch Trail System,19,,orange,unknown,unpaved,,,,,,no,none,0.014,no,yes,76.46,spur,,0.0,1,1,1,1,1,0,"LINESTRING (-87.77280942432016 42.06674863473267, -87.77261538930239 42.066900665736306)"
682,poplar creek,Poplar Creek Trail System,26,,orange,unknown,unpaved,,,,,,no,none,0.134,no,yes,707.71,,east,0.0,1,1,1,1,1,0,"LINESTRING (-88.18365921186808 42.04353957681452, -88.18374978240662 42.04352710455855, -88.18411525192285 42.04372955239396, -88.18443399730796 42.04376070122787, -88.18512995938744 42.04367869942329, -88.18606365085196 42.04335117512856)"
683,thorn creek,Thorn Creek Trail System,33,,yellow,unknown,paved,,,,,,no,bridge,0.008,no,yes,42.19,spur,west,0.0,1,1,1,0,1,0,"LINESTRING (-87.64471256620054 41.50660160367056, -87.6445585484156 41.50660068137664)"
684,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.007,no,yes,35.28,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.21257691928271 42.13097410631606, -88.21255408945139 42.13106942705252)"
685,poplar creek,Spring Lake Trails,32,,black,unknown,unpaved,,,,,,no,none,0.039,no,yes,203.56,,,0.0,1,1,1,0,1,0,"LINESTRING (-88.20445946151216 42.13516698060424, -88.2044772557471 42.135725427438615)"
689,thorn creek,Thorn Creek Trail System,33,,purple,asphault,paved,easy,,,,,no,road,0.012,no,yes,63.66,,west,0.0,1,1,1,0,1,0,"LINESTRING (-87.65496204832661 41.48004939622157, -87.65496609033069 41.47987471827547)"
690,poplar creek,Poplar Creek Trail System,26,,orange,unknown,paved,,,,,,no,none,0.643,no,yes,3394.36,spur,north,0.0,1,1,1,0,1,0,"LINESTRING (-88.2052847726462 42.06090378284628, -88.20337149906726 42.06157856712811, -88.20198311573391 42.06224741049709, -88.20121454799316 42.062288431233725, -88.20025868959152 42.06225939186497, -88.19967758350028 42.06228665165092, -88.19845884479663 42.06248076638752, -88.19469373900989 42.061400806531054, -88.19371914922459 42.060960271221425)"
691,north branch,North Branch Trail System,19,,red,asphault,paved,easy,Grand Illinois Trail,,,,no,bridge,0.019,no,yes,102.25,,,0.0,1,1,1,0,1,0,"LINESTRING (-87.7957108891143 42.01238236948145, -87.79533857324519 42.01234199664678)"
692,sag valley,Orland Grassland Trails,,,purple,grass,primitive,easy,,,,,no,none,0.437,no,yes,2306.71,,,0.0,1,0,0,0,0,1,"LINESTRING (-87.86821599999993 41.582861000002374, -87.86816736378057 41.58291400536941, -87.86800544880192 41.58291729726628, -87.86794463060582 41.58290077642884, -87.86784639822996 41.582861634900745, -87.86773394123962 41.58284356870569, -87.86761420742826 41.582858933539605, -87.86753916442605 41.582856868461455, -87.8673868215675 41.58284040141751, -87.86718265007617 41.58285542358115, -87.86706746774227 41.58289017823286, -87.86692894442206 41.58290898832296, -87.86675991695596 41.58292943554838, -87.86664467086685 41.58297299494137, -87.86652228667202 41.58303061391612, -87.86638340765626 41.583098732279545, -87.86629880477925 41.58312128275333, -87.8659631445481 41.58315514049455, -87.86587144144703 41.583186467215036, -87.86583360858376 41.58322857942452, -87.86577211737188 41.58329877277029, -87.8657110199013 41.58331437405645, -87.86566623928682 41.583344130358746, -87.86556263030388 41.583400063589266, -87.86546712447439 41.583423717301564, -87.86535771621341 41.583410069937834, -87.86515500799939 41.58332972217267, -87.86505886771977 41.58332580848062, -87.8649813387886 41.583343103539754, -87.86488932948183 41.583416694260606, -87.86479732190979 41.58344595686457, -87.86459357100637 41.583488371112395, -87.86437037322956 41.58349734968342, -87.86424583171043 41.58352854115733, -87.86418718115284 41.58353006293844, -87.86411505737595 41.583511853844044, -87.86391565015724 41.58345322801946, -87.86381944599347 41.58345811845336, -87.86370196634336 41.58348581600656, -87.86332112521998 41.58360401353329, -87.86318258655214 41.583624580126106, -87.86303005137208 41.583634522792785, -87.86293606458342 41.58365703240275, -87.8627338131159 41.583730170304996, -87.86255277322387 41.58378930602951, -87.86239985369258 41.58385207882036, -87.86232211867038 41.583897548590684, -87.86224174360855 41.58398351243319, -87.86216641785902 41.584020186546326, -87.86207030670965 41.58402570712053, -87.86196484320901 41.58399998838852, -87.86178860824499 41.58404329284451, -87.86164527457439 41.584077926591114, -87.8613846641213 41.58411207882085, -87.86116390181343 41.584149916280126, -87.86102543831656 41.58415991407212, -87.86086571091602 41.584190957331316, -87.86041993073832 41.58420673545965)"
