"poi_info_id","point_type","public_access","latitude","longitude","web_poi","web_street_addr","web_muni_addr","parking_connection_id","parking_info_id","maintenance_div","maintenance_div_nickname","name","alt_name","alt2_name","accessible","bike_parking","bike_rental","birding","boat_ramp","boat_rental","camping","canoe","comfortstation","cross_country","cycling","disc_golf","dog_friendly","dog_leash","drinkingwater","driving_range","drone","ecological","equestrian","fitness_stairs","fishing","ice_fishing","gas_powered","golf","hiking","indoor_rental","large_capacity","m_airplane","m_boat","nature_center","nature_preserve","natureplay","no_alcohol","no_dogs","no_fishing","no_parking","overlook","pavilion","public_building","picnic_grove","shelter","skating_ice","skating_inline","sledding","snowmobile","swimming","toboggan","volunteer","zip_line","bathroom_building_winter","bathroom_building_summer","bathroom_building_ada","bathroom_portable_summer","bathroom_portable_winter","bathroom_portable_ada","shower","dining_hall","sanitation_station","camp_store","accessible_shelter","accessible_canoe","accessible_boat","accessible_fishing","accessible_campsite","fall_color","web_map_geom","geom"
342,activity area,,42.0846061245955,-87.888217428568,yes,"W Lake Ave/E Eucilid Ave, east of N Des Plaines River Rd","Cook County, IL 60056",,15,Indian Boundary,,Camp Pine Woods,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.888217428568 42.084606124595496)
343,activity area,yes,42.0724184979958,-87.8757112419312,yes,East River Rd &amp; Central Road,"Cook County, IL 60016",,219,Indian Boundary,,Beck Lake,,,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,POINT (-87.87571124193116 42.07241849799585)
344,golf driving range,,42.0554751065771,-87.8967359616537,yes,"1150 E Golf Rd","Des Plaines, IL 60016",,194,Indian Boundary,,Harry H. Semrow Driving Range,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.89673596165368 42.05547510657715)
346,activity area,,42.0320951828018,-87.8676954904953,yes,"Busse Hwy, northwest of Oakton St","Park Ridge, IL 60068",,220,Indian Boundary,,Belleau Lake,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.86769549049528 42.03209518280179)
347,activity area,yes,42.137009455531,-88.2203580523533,yes,"Bateman Rd, north of Algonquin Rd","Barrington Hills, IL 60010",,197,Northwest,,Spring Lake Equestrian Parking,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-88.22035805235329 42.137009455531015)
348,nature center,yes,42.1156336936879,-88.1635751102888,yes,"3 Stover Rd","Barrington, IL 60010",,199,Northwest,,Crabtree Nature Center,Crabtree Preserve,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,POINT (-88.16357511028878 42.11563369368788)
349,activity area,,42.1469511550185,-88.121383005585,yes,E Hillside Ave &amp; S Eastern Ave,"Barrington, IL 60010",,201,Northwest,,Baker's Lake Overlook,Baker's Lake Nature Preserve,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-88.12138300558505 42.1469511550185)
350,activity area,,42.1359810038859,-88.118519013383,yes,"E Dundee Rd, west of Glencrest Dr","Cook County, IL 60010",,202,Northwest,Bakers Lake,Baker's Lake Younghusband Prairie,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-88.11851901338298 42.135981003885924)
351,activity area,,42.1353119335396,-88.0901406479088,yes,"W Dundee Rd, east of Northwest Hwy","Cook County, IL 60010",,203,Northwest,,Deer Grove-West,Jens Jensen Grasslands & Woods Land & Water Reserve,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-88.09014064790877 42.13531193353965)
352,activity area,,41.9625497285664,-87.8604100972814,yes,"Des Plaines River Rd, south of Lawrence Ave","Schiller Park, IL 60176",,24,Indian Boundary,,Robinson Homestead Family Picnic Area,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.86041009728143 41.96254972856642)
353,activity area,,41.8407613196264,-87.8295872578065,yes,"W 26th St, east of 1st Ave","North Riverside, IL 60546",,43,Salt Creek,National 3,National Grove-North,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,,POINT (-87.82958725780652 41.84076131962643)
364,activity area,,42.0519230686869,-87.8718923683242,yes,"Bender Rd, south of Golf Rd","Des Plaines, IL 60016",,147,Indian Boundary,,Big Bend Lake,,,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,POINT (-87.87189236832418 42.05192306868687)
365,activity area,,41.5996815252383,-87.7202872455025,yes,"Fieldcrest Dr, southwest of Crawford Ave","Oak Forest, IL 60452",,283,Tinley Creek,,Oak Forest Heritage Preserve-East,,,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.72028724550248 41.59968152523829)
366,activity area,,41.6434592557767,-87.8914425372712,yes,"135th St, east of S Wolf Rd","Cook County, IL 60467",,152,Palos,,Tampier Greenway Family Picnic Area,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.89144253727122 41.64345925577672)
369,activity area,,41.5445537228551,-87.7593580778749,yes,"Flossmoor Rd, west of Central Ave","Tinley Park, IL 60477",,285,Tinley Creek,,Killdeer Wetlands,Bobolink Meadow Land & Water Reserve,South Green Belt Preserves,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.75935807787492 41.54455372285511)
370,activity area,,41.7149434814702,-87.8732326722084,yes,"Flavin Rd/Willow Springs Rd/104th Ave, south of 95th St","Cook County, IL 60480",,257,Palos,,Crawdad Slough,Palos,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.87323267220836 41.714943481470186)
371,activity area,,41.6413352063977,-87.8563990198189,yes,"S La Grange Rd, south of W 135th St","Orland Park, IL 60462",,275,Tinley Creek,,McGinnis Slough,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.85639901981892 41.64133520639769)
372,activity area,,41.5611931832237,-87.8661820602992,yes,"104th Ave, south of 179th St","Cook County, IL 60467",,277,Tinley Creek,,Orland Grassland South,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,POINT (-87.86618206029918 41.5611931832237)
373,activity area,,41.920615703866,-87.8384068275481,yes,"Des Plaines River Rd, southeast of N 5th Ave","River Grove, IL 60171",,326,Indian Boundary,,Fullerton Woods Family Picnic Area,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.83840682754814 41.92061570386596)
374,activity area,,41.8891220288148,-87.806419531181,yes,"536 N Harlem Ave","River Forest, IL 60305",26,0,Indian Boundary,GHQ,Cummings Square,General Headquarters & Permit Office,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.80641953118099 41.889122028814846)
375,activity area,,41.9758321783849,-87.7404212126221,yes,"W Foster Ave, east of N Cicero Ave","Chicago, IL 60630",,123,North Branch,,Irene C. Hernandez Family Picnic Grove,LaBagh Woods,Sauganash Prairie,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,POINT (-87.74042121262208 41.97583217838494)
376,activity area,,41.7288788893257,-87.8923116578845,yes,Willow Springs Rd &amp; Corcoran Rd,"Willow Springs, IL 60480",,66,Palos,,Columbia Woods,Palos,,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,POINT (-87.89231165788449 41.72887888932573)
377,activity area,,41.5859117237483,-87.7540062005198,yes,"Central Ave, south of 167th St","Cook County, IL 60477",,281,Tinley Creek,,St. Mihiel Woods-East,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.75400620051977 41.585911723748296)
378,activity area,,41.7127769216601,-87.8915778017743,yes,"Wolf Rd, south of 95th St","Cook County, IL 60480",,177,Palos,,Maple Lake Boating Center,Palos,,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,,POINT (-87.89157780177426 41.71277692166008)
379,nature preserve,,41.5762479008483,-87.8623330620576,yes,"W 167th St, west of S La Grange Rd","Cook County, IL 60467",,276,Tinley Creek,,Orland Grassland Land and Water Reserve,,,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,POINT (-87.8623330620576 41.57624790084828)
383,activity area,,42.0084610947808,-87.862527744643,yes,"S River Road, south of W Touhy Ave","Cook County, IL 60018",,170,Indian Boundary,,Axehead Lake,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.86252774464302 42.00846109478079)
384,activity area,,41.5121777170606,-87.6383623950682,yes,,"Chicago Heights, IL 60411",,9,Thorn Creek ,,Halsted Woods,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.63836239506819 41.512177717060595)
386,activity area,,41.6422182592642,-87.551739628184,yes,E 139th St &amp; S Manistee Ave,"Burnham, IL 60633",,300,Thorn Creek,,Burnham Prairie,Burnham Prairie Nature Preserve,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.55173962818404 41.64221825926425)
388,activity area,,42.0152487356098,-88.2571814029278,yes,"Bluff City Cemetery, 945 Bluff City Blvd","Elgin, IL 60120",,215,Northwest,,Bluff Spring Fen,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-88.2571814029278 42.01524873560983)
389,activity area,,41.8405107594084,-87.8243846747833,yes,Desplaines Ave &amp; 27th St,"North Riverside, IL 60546",,263,Salt Creek,,Andrew Toman Grove,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.82438467478327 41.840510759408396)
390,activity area,,41.82904143313,-87.9043481413168,yes,"Wolf Rd, south of 31st St","Cook County, IL 60523",,151,Salt Creek,,Bemis Woods-North,Salt Creek Woods Nature Preserve,,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.90434814131676 41.82904143312999)
391,activity area,,41.7624424368216,-87.8757547912126,yes,"S LaGrange Rd, south of 67th St","Countryside, IL 60525",,79,Salt Creek,,Arie Crown Forest,,,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.87575479121259 41.762442436821615)
393,activity area,,42.1270023253217,-88.1890005973572,yes,"Old Sutton Rd, south of Otis Rd","Barrington Hills, IL 60010",,198,Northwest,,Horizon Farm,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,POINT (-88.1890005973572 42.127002325321705)
395,headquarters,yes,41.8895065312264,-87.8056783137219,yes,"536 N Harlem Ave","River Forest, IL 60305",,26,Indian Boundary,,General Headquarters & Permit Office,Cummings Square,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.80567831372194 41.889506531226445)
396,nature preserve,,42.144376685516,-88.0851236208349,yes,,"Cook County, IL 60074",,0,Northwest,,Deer Grove West Woodland & Wetland Nature Preserve,Jens Jensen Grasslands & Woods Land & Water Reserve,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-88.08512362083495 42.144376685516)
397,volunteer center,yes,41.9920109586153,-87.7686259808767,yes,"6100 N Central Ave","Chicago, IL 60646",,242,North Branch,VRC,Mathew Bieszczat Volunteer Resource Center,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (-87.76611638427882 41.990765059592356),POINT (-87.7686259808767 41.99201095861526)
398,activity area,yes,41.6496664154864,-87.9246028327521,yes,"W 131st St, east of Bell Rd","Cook County, IL 60439",,297,Palos,,Sag Valley Equestrian Parking,McGinty Slough,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.92460283275213 41.64966641548639)
1011,activity area,,41.8516885904766,-87.8302596845184,yes,"1st Ave Cutoff, north of Cermak Rd","Cook County, IL 60130",,353,Salt Creek,,Miller Meadow Model Airplane Flying Field,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,POINT (-87.83025968451835 41.85168859047663)
1076,nature preserve,yes,42.0596346204081,-87.7647535491475,yes,,"Skokie, IL 60077",237,0,North Branch,,Harms Flatwoods Nature Preserve,George F. Nixon Forest,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.76475354914751 42.05963462040812)
1077,nature preserve,yes,42.1442580127698,-88.054110023115,yes,,"Cook County, IL 60074",117,0,Northwest,,Jens Jensen Grasslands & Woods Land & Water Reserve,Deer Grove,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-88.05411002311502 42.144258012769804)
1078,activity area,yes,41.6001421933934,-87.7265021521904,yes,"159th St, east of S Cicero Ave","Oak Forest, IL 60452",,350,Tinley Creek,,Oak Forest Heritage Preserve-West,Pogie Lake,,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,POINT (-87.72650215219043 41.600142193393374)
1096,nature preserve,,41.5538957286924,-87.757654800668,yes,,Cook County IL 60477,285,0,Tinley Creek,,Bobolink Meadow Land & Water Reserve,Killdeer Wetlands,Bobolink Family Picnic Area,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.75765480066799 41.553895728692375)
1147,nature preserve,,41.5716204390293,-87.6012891231522,yes,,"Cook County, IL 60476",113,0,Thorn Creek,,Wampum Lake Nature Preserve,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.60128912315216 41.57162043902925)
1149,nature preserve,yes,42.0641858464298,-87.7744374075829,yes,,"Cook County, IL 60025",270,0,North Branch,,Harms Woods Nature Preserve,,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.7744374075829 42.06418584642976)
1150,activity area,yes,41.5857757650117,-87.5773437526064,yes,E 170th St & Vollbrecht Rd,"South Holland, IL 60473",,400,Thorn Creek,,Thorn Creek Greenway,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.57734375260642 41.58577576501166)
1160,nature preserve,yes,41.6505313787664,-87.7669394114619,yes,,"Cook County, IL 60463",50,0,Tinley Creek,,Elizabeth Conkey Woods Nature Preserve,Elizabeth Conkey Forest,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.76693941146188 41.65053137876636)
1161,nature preserve,yes,41.6715803815317,-87.905079687671,yes,,"Cook County, IL 60464",,0,Palos,,Bergman Slough Land & Water Reserve,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.90507968767098 41.6715803815317)
1176,activity area,yes,42.1212982096433,-88.2005877823214,yes,"Algonquin Rd, west of Old Sutton Rd","Barrington, IL 60010",,421,Northwest,,"165 Algonquin Road",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,POINT (-88.20058778232138 42.12129820964335)
1191,nature preserve,,42.0544522857347,-88.2029492399813,yes,,"Cook County, IL 60192",156,0,Northwest,,Poplar Creek Land and Water Reserve,Carl R. Hansen Woods,Poplar Creek Prairie,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-88.2029492399813 42.054452285734655)
1193,activity area,yes,41.5830496606709,-87.7629029769972,yes,"Oak Forest Ave, west of Central Ave","Tinley Park, IL 60477",,422,Tinley Creek,,"6101 Oak Forest Avenue",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,POINT (-87.76290297699722 41.58304966067091)
1200,activity area,yes,,,yes,,,,412,Sag Valley,,"13951 La Grange Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.85283447588903 41.6385508551284)
